departamento_codigo,departamento,municipio_codigo,municipio,zona_codigo,zona,puesto_codigo,puesto,mesas
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,99,Zona 99,10,LA VICTORIA,1
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,99,Zona 99,15,TARIDO,2
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,99,Zona 99,20,PUERTO PERVEL,4
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,99,Zona 99,30,BOCA DE RASPADURA,1
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,99,Zona 99,45,GUAPANDO,1
17,CHOCO,017,EL CANTON DEL SAN PABLO (MAN.,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,10
17,CHOCO,019,ISTMINA,98,Zona 98,01,CARCEL,1
17,CHOCO,019,ISTMINA,99,Zona 99,03,BASURU,2
17,CHOCO,019,ISTMINA,99,Zona 99,05,BOCA DE LUIS,1
17,CHOCO,019,ISTMINA,99,Zona 99,07,DIPURDU DE LOS INDIOS,1
17,CHOCO,019,ISTMINA,99,Zona 99,10,GUINIGUINI,1
17,CHOCO,019,ISTMINA,99,Zona 99,15,GUAMO,1
17,CHOCO,019,ISTMINA,99,Zona 99,19,LAS MOJARRAS,1
17,CHOCO,019,ISTMINA,99,Zona 99,23,NEGRIA,1
17,CHOCO,019,ISTMINA,99,Zona 99,28,PAITO,1
17,CHOCO,019,ISTMINA,99,Zona 99,35,PANAMACITO,1
17,CHOCO,019,ISTMINA,99,Zona 99,37,PRIMAVERA,2
17,CHOCO,019,ISTMINA,99,Zona 99,40,POTEDO,2
17,CHOCO,019,ISTMINA,99,Zona 99,41,SALAZAR,2
17,CHOCO,019,ISTMINA,99,Zona 99,50,SURUCO SANTA MONICA,1
17,CHOCO,019,ISTMINA,99,Zona 99,55,SAN ANTONIO,2
17,CHOCO,019,ISTMINA,99,Zona 99,60,SURUCO SAN JOSE,1
17,CHOCO,019,ISTMINA,99,Zona 99,80,UNION CHOCO,1
17,CHOCO,019,ISTMINA,99,Zona 99,85,PUERTO OLAVE,1
17,CHOCO,019,ISTMINA,99,Zona 99,90,SAN CRISTOBAL,1
17,CHOCO,019,ISTMINA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,56
17,CHOCO,022,JURADO,99,Zona 99,19,PUNTA ARDITA,1
17,CHOCO,022,JURADO,99,Zona 99,70,PUNTA DE CRUCES (PIÑITA),1
17,CHOCO,022,JURADO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,11
17,CHOCO,025,LLORO,99,Zona 99,01,CHAGRATADA (BOCA DE BORAUDO),3
17,CHOCO,025,LLORO,99,Zona 99,03,GUAITADO,1
17,CHOCO,025,LLORO,99,Zona 99,04,LA PLAYA,1
17,CHOCO,025,LLORO,99,Zona 99,05,LA VUELTA,1
17,CHOCO,025,LLORO,99,Zona 99,09,LAS HAMACAS (TAPERA),1
17,CHOCO,025,LLORO,99,Zona 99,13,MUMBARADO (VILLA CLARET),3
17,CHOCO,025,LLORO,99,Zona 99,17,TUMUTUMBUDO,1
17,CHOCO,025,LLORO,99,Zona 99,19,NIPURDU,1
17,CHOCO,025,LLORO,99,Zona 99,80,VILLANUEVA,1
17,CHOCO,025,LLORO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,18
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,01,ALMENDRO,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,02,BAUDOCITO (SAN MIGUEL),1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,04,BAUDOCITO PUERTO OLIVA,2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,07,BERIGUADO,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,10,BOCA DE PEPE,3
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,11,COCAL ALTO CURUNDO,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,15,GUADUALITO,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,16,LA AURORA,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,19,CURUNDO (LA BANCA),2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,20,RIO SIERPE (STA CECILIA),1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,25,TORREIDO DE ABAJO BOCA DE QUERA,2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,30,UNION MISARA,2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,38,BELLAVISTA BERREBERRE,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,41,PIE DE PEPE,4
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,60,NUEVO PLATANARES,1
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,64,TORREIDO DE ARRIBA (ARENAL),2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),99,Zona 99,72,TORREIDO DE ARRIBA (PTO.DAN),2
17,CHOCO,026,MEDIO BAUDO (PUERTO MELUK),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,9
17,CHOCO,028,NOVITA,99,Zona 99,01,EL CAJON,1
17,CHOCO,028,NOVITA,99,Zona 99,02,CARMEN DEL SURAMA,1
17,CHOCO,028,NOVITA,99,Zona 99,03,CURUNDO,1
17,CHOCO,028,NOVITA,99,Zona 99,04,EL TAMBITO,1
17,CHOCO,028,NOVITA,99,Zona 99,05,EL TIGRE,2
17,CHOCO,028,NOVITA,99,Zona 99,07,IRABUBU,1
17,CHOCO,028,NOVITA,99,Zona 99,09,JUNTAS DEL TAMANA,2
17,CHOCO,028,NOVITA,99,Zona 99,13,PINDAZA,2
17,CHOCO,028,NOVITA,99,Zona 99,16,SAN LORENZO,1
17,CHOCO,028,NOVITA,99,Zona 99,17,SANTA ROSA,1
17,CHOCO,028,NOVITA,99,Zona 99,21,SESEGO,1
17,CHOCO,028,NOVITA,99,Zona 99,25,TORRA,1
17,CHOCO,028,NOVITA,99,Zona 99,29,URABARA,2
17,CHOCO,028,NOVITA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,9
17,CHOCO,031,NUQUI,99,Zona 99,01,ARUSI,2
17,CHOCO,031,NUQUI,99,Zona 99,09,COQUI,1
17,CHOCO,031,NUQUI,99,Zona 99,15,JOVI,1
17,CHOCO,031,NUQUI,99,Zona 99,17,JURUBIDA,4
17,CHOCO,031,NUQUI,99,Zona 99,29,PANGUI,2
17,CHOCO,031,NUQUI,99,Zona 99,33,TRIBUGA,1
17,CHOCO,031,NUQUI,99,Zona 99,34,TERMALES,1
17,CHOCO,031,NUQUI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,12
17,CHOCO,032,RIO IRO,99,Zona 99,01,ALTO CHATO,1
17,CHOCO,032,RIO IRO,99,Zona 99,03,CALLE DEL CEDRO,1
17,CHOCO,032,RIO IRO,99,Zona 99,05,CORORO,1
17,CHOCO,032,RIO IRO,99,Zona 99,07,ENCHARCAZON,2
17,CHOCO,032,RIO IRO,99,Zona 99,11,SAN JOSE DE VIROVIRO,2
17,CHOCO,032,RIO IRO,99,Zona 99,13,SANTA BARBARA,2
17,CHOCO,032,RIO IRO,99,Zona 99,20,TADOCITICO,1
17,CHOCO,032,RIO IRO,99,Zona 99,30,CURUBA,1
17,CHOCO,032,RIO IRO,99,Zona 99,40,EL BUEY,1
17,CHOCO,032,RIO IRO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
17,CHOCO,034,RIOSUCIO,99,Zona 99,02,CACARICAS (GUAGARA),1
17,CHOCO,034,RIOSUCIO,99,Zona 99,04,CHINTADO,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,07,BOCACHICA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,08,LOS MANGUITOS,2
17,CHOCO,034,RIOSUCIO,99,Zona 99,11,LA ISLETA,2
17,CHOCO,034,RIOSUCIO,99,Zona 99,12,LIMON CACARICA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,13,LA HONDA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,14,LA RAYA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,15,LA TERESITA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,16,LA TRAVESIA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,17,PEDEGUITA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,20,PERANCHITO,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,21,SALAQUI,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,22,SAN JOSE DE BALSA(LA COQUERA),1
17,CHOCO,034,RIOSUCIO,99,Zona 99,25,SAUTATA (PERANCHO),1
17,CHOCO,034,RIOSUCIO,99,Zona 99,26,TAMBORAL,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,27,TRUANDO,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,29,SIETE DE AGOSTO,3
17,CHOCO,034,RIOSUCIO,99,Zona 99,31,EL DIEZ,2
17,CHOCO,034,RIOSUCIO,99,Zona 99,60,RIOSIEGO,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,61,LA PUNTA,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,62,EL ABIERTO,1
17,CHOCO,034,RIOSUCIO,99,Zona 99,63,NUEVO HORIZONTE (EL DIQUE),1
17,CHOCO,034,RIOSUCIO,99,Zona 99,64,JAGUAL,1
17,CHOCO,034,RIOSUCIO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,23
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,07,ANTADO (LA PUNTA),1
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,14,BOCA DE PARTADO,1
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,20,CHIGUARANDO,1
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,21,CHIVIGUIDO,1
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,25,LA SOLEDAD,2
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,30,LA LOMA PUEBLO NUEVO,2
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,42,SAN ISIDRO,4
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,47,TUADO,1
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,53,VILLACONTO,5
17,CHOCO,035,RIO QUITO (PAIMADO),99,Zona 99,57,RESGUARDO INDIGENA DEL RIO PATO GENGADO,1
17,CHOCO,035,RIO QUITO (PAIMADO),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,02,CORCOBADO,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,03,LA ITALIA,3
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,07,DAMASCO,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,08,HABITA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,09,SAN PEDRO DE INGARA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,11,LA ALBANIA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,14,LA SELVA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,16,LA LIBERTAD,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,18,LOS PATIOS,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,19,SURAMITA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,21,PLAYA RICA DE LA SELVA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,23,VALENCIA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,99,Zona 99,28,ZABALETA DE SURAMITA,1
17,CHOCO,037,SAN JOSE DEL PALMAR,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,10,CHARAMBIRA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,20,COPOMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,30,CUCURRUPI,2
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,35,EL PAPAYO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,40,ISLA MONO,2
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,45,LOS PEREA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,50,MUNGUIDO,2
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,60,PALESTINA,2
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,65,PEÑITAS,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,70,PICHIMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,75,PLAYITA - VENAO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,79,SANTA MARIA DE PANGALA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,80,TAPARAL,2
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,81,UNION BALSALITO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,82,BRAZO DE FATIMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,83,NUEVA JERUSALEN,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,84,RIO TOGOROMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,90,TOGOROMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,91,CHAGPIEN,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,92,GUACHAL CORRIENTE DE PALO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,93,TAPARALITO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,94,NUEVO PITALITO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,95,PANGALITA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,96,RIO PICHIMA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,97,BURUJON,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,98,LAS DELICIAS,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,99,UNION WAIMIA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,A1,GUACHAL,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,A2,CHAGPIEN TOLDO,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,99,Zona 99,A3,BUENA VISTA,1
17,CHOCO,038,EL LITORAL DEL SAN JUAN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
17,CHOCO,040,SIPI,99,Zona 99,01,CAÑAVERAL,1
17,CHOCO,040,SIPI,99,Zona 99,03,CHARCO LARGO LA UNION,2
17,CHOCO,040,SIPI,99,Zona 99,05,SANTA ROSA(GARRAPATAS),1
17,CHOCO,040,SIPI,99,Zona 99,07,LOMA DE CHUPEY,1
17,CHOCO,040,SIPI,99,Zona 99,09,SAN AGUSTIN,2
17,CHOCO,040,SIPI,99,Zona 99,11,TANANDO,1
17,CHOCO,040,SIPI,99,Zona 99,13,BARRANCON(TAPARAL),1
17,CHOCO,040,SIPI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,3
17,CHOCO,043,TADO,99,Zona 99,01,CARMELO,2
17,CHOCO,043,TADO,99,Zona 99,03,EL TABOR,3
17,CHOCO,043,TADO,99,Zona 99,04,BETANIA,1
17,CHOCO,043,TADO,99,Zona 99,07,CORCOBADO,1
17,CHOCO,043,TADO,99,Zona 99,09,EL TAPON,2
17,CHOCO,043,TADO,99,Zona 99,13,GUARATO,2
17,CHOCO,043,TADO,99,Zona 99,19,MANUNGARA,1
17,CHOCO,043,TADO,99,Zona 99,21,CASA COMUNITARIA MUMBU,1
17,CHOCO,043,TADO,99,Zona 99,25,PLAYA DE ORO,4
17,CHOCO,043,TADO,99,Zona 99,29,PROFUNDO,1
17,CHOCO,043,TADO,99,Zona 99,35,LA ESPERANZA (TADOCITO),1
17,CHOCO,043,TADO,99,Zona 99,40,GINGARABA,1
17,CHOCO,043,TADO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,29
17,CHOCO,048,UNGUIA,99,Zona 99,05,BALBOA,3
17,CHOCO,048,UNGUIA,99,Zona 99,10,GILGAL,4
17,CHOCO,048,UNGUIA,99,Zona 99,19,SANTA MARIA LA NUEVA (CUTI),3
17,CHOCO,048,UNGUIA,99,Zona 99,24,TANELA - CENTRO,4
17,CHOCO,048,UNGUIA,99,Zona 99,29,TITUMATE,2
17,CHOCO,048,UNGUIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,17
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,20,EL PLAN DE RASPADURA,3
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,45,LA Y,2
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,60,QUIADO,1
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,68,SAN RAFAEL DEL DOS,3
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,70,SALERO,1
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,99,Zona 99,72,SAN PABLO ADENTRO,2
17,CHOCO,060,UNION PANAMERICANA (LAS ANIMAS,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,10
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,01,BELLA VISTA TUMARADOCITO (PEÑITAS),1
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,02,BLANQUICET,2
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,03,CAMPO ALEGRE (ALTO RIOSUCIO),6
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,04,CUCHILLO BLANCO,2
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,05,LA LOMA (LA LARGA),1
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,06,LLANO RICO,3
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,07,MACONDO,2
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,08,NUEVO ORIENTE,2
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,09,PLAYA ROJA,4
17,CHOCO,082,NUEVO BELEN DE BAJIRA,99,Zona 99,10,SANTO DOMINGO (VENECIA),1
17,CHOCO,082,NUEVO BELEN DE BAJIRA,00,Zona 00,00,CABECERA MUNICIPAL - IE BELEN DE BAJIRA,17
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,03,BEBEDO,2
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,05,BOCA DE SURUCO,2
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,07,CHIQUICHOQUI,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,09,DIPURDU,3
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,11,EL GUAMO,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,12,EL TIGRE,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,15,LA UNION,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,17,NOANAMA,3
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,19,PAIMADO LA RANCHA,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,20,SAN JERONIMO,1
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,21,SAN MARTIN (GUARAPITO),2
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,23,SAN MIGUEL,2
17,CHOCO,027,MEDIO SAN JUAN,99,Zona 99,24,UNION WOUNAN,1
17,CHOCO,027,MEDIO SAN JUAN,00,Zona 00,01,PUESTO CABECERA MUNICIPAL,7
17,CHOCO,027,MEDIO SAN JUAN,00,Zona 00,02,INSTITUCION EDUCATIVA JOAQUIN URRUTIA,1
17,CHOCO,001,QUIBDO,90,Zona 90,01,MEGA COLEGIO MIA,10
17,CHOCO,001,QUIBDO,98,Zona 98,01,CARCEL ANAYANCY,1
17,CHOCO,001,QUIBDO,99,Zona 99,01,ALTAGRACIA,1
17,CHOCO,001,QUIBDO,99,Zona 99,04,BARRANCO,1
17,CHOCO,001,QUIBDO,99,Zona 99,05,BELLALUZ,1
17,CHOCO,001,QUIBDO,99,Zona 99,06,EL JAGUO (ALTO MUNGUIDO),1
17,CHOCO,001,QUIBDO,99,Zona 99,10,BOCA DE TANANDO,1
17,CHOCO,001,QUIBDO,99,Zona 99,15,PACURITA,1
17,CHOCO,001,QUIBDO,99,Zona 99,16,BOCA DE NAURITA,1
17,CHOCO,001,QUIBDO,99,Zona 99,17,CALAHORRA,1
17,CHOCO,001,QUIBDO,99,Zona 99,19,CAMPOBONITO,1
17,CHOCO,001,QUIBDO,99,Zona 99,21,GUARANDO,1
17,CHOCO,001,QUIBDO,99,Zona 99,22,GUADALUPE,1
17,CHOCO,001,QUIBDO,99,Zona 99,23,GUAYABAL,1
17,CHOCO,001,QUIBDO,99,Zona 99,24,SAN FRANCISCO DE ICHO,2
17,CHOCO,001,QUIBDO,99,Zona 99,25,EL TAMBO,1
17,CHOCO,001,QUIBDO,99,Zona 99,26,GITRADO,1
17,CHOCO,001,QUIBDO,99,Zona 99,28,STA LUCIA DEL FUERTE,1
17,CHOCO,001,QUIBDO,99,Zona 99,29,LAS MERCEDES,1
17,CHOCO,001,QUIBDO,99,Zona 99,30,SAN PEDRO CLAVER (MOJAUDO),1
17,CHOCO,001,QUIBDO,99,Zona 99,31,LA TROJE,1
17,CHOCO,001,QUIBDO,99,Zona 99,32,VILLA DEL ROSARIO,1
17,CHOCO,001,QUIBDO,99,Zona 99,33,SAN RAFAEL DE NEGUA,1
17,CHOCO,001,QUIBDO,99,Zona 99,35,BOCA DE NEMOTA,1
17,CHOCO,001,QUIBDO,99,Zona 99,38,SAN ANTONIO DE ICHO(PTO MURILLO),1
17,CHOCO,001,QUIBDO,99,Zona 99,40,SANCENO,1
17,CHOCO,001,QUIBDO,99,Zona 99,45,TAGACHI,2
17,CHOCO,001,QUIBDO,99,Zona 99,51,TUTUNENDO,5
17,CHOCO,001,QUIBDO,99,Zona 99,75,WINANDO,1
17,CHOCO,001,QUIBDO,01,Zona 01,01,COLEGIO PEDRO GRAU AROLA,18
17,CHOCO,001,QUIBDO,01,Zona 01,02,COLEGIO MANUEL CAÑIZALES,32
17,CHOCO,001,QUIBDO,01,Zona 01,03,IE ARMANDO LUNA ROA,24
17,CHOCO,001,QUIBDO,01,Zona 01,04,I.E. MIA JORGE VALENCIA LOZANO,2
17,CHOCO,001,QUIBDO,01,Zona 01,05,ESCUELA EL REPOSO,5
17,CHOCO,001,QUIBDO,01,Zona 01,06,IE ANTONIO MARIA CLARET SEDE MIRAFLORES,4
17,CHOCO,001,QUIBDO,01,Zona 01,07,ANEXA IE PEDRO GRAU Y AROLA B. OBRERO,2
17,CHOCO,001,QUIBDO,02,Zona 02,01,I.E.CARRASQUILLA INDUSTRIAL,30
17,CHOCO,001,QUIBDO,02,Zona 02,02,IE GIMNASIO DE EDUCACION MEDIA,23
17,CHOCO,001,QUIBDO,02,Zona 02,03,COL DEPTAL JOSE DEL CARMEN CUESTA,15
17,CHOCO,001,QUIBDO,03,Zona 03,01,ESCUELA NORMAL SUPERIOR DE QUIBDO,12
17,CHOCO,001,QUIBDO,03,Zona 03,02,UNIVERSIDAD TECNOLOGICA,38
17,CHOCO,001,QUIBDO,03,Zona 03,03,ESCUELA MELVIN JHON,14
17,CHOCO,001,QUIBDO,03,Zona 03,04,SEDE ESC. ANEXA AL CARRASQUILLA INDUS.,3
17,CHOCO,001,QUIBDO,03,Zona 03,05,IE ANTONIO RICAURTE SEDE ANEXA,2
17,CHOCO,001,QUIBDO,03,Zona 03,06,COLISEO CUBIERTO DE QUIBDO,3
19,HUILA,004,ACEVEDO,99,Zona 99,01,SAN ADOLFO,13
19,HUILA,004,ACEVEDO,99,Zona 99,70,SAN MARCOS,5
19,HUILA,004,ACEVEDO,99,Zona 99,71,I.E. SAN ISIDRO SEDE EL CARMEN,2
19,HUILA,004,ACEVEDO,99,Zona 99,72,I.E JOSE ACEVEDO IGOMEZ SEDE PUBLO VIEJO,1
19,HUILA,004,ACEVEDO,99,Zona 99,73,I.E MARTICAS,1
19,HUILA,004,ACEVEDO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,47
19,HUILA,007,AGRADO,99,Zona 99,10,LA ONDINA,1
19,HUILA,007,AGRADO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,23
19,HUILA,010,AIPE,99,Zona 99,01,PRAGA,2
19,HUILA,010,AIPE,99,Zona 99,07,LA CEJA,3
19,HUILA,010,AIPE,99,Zona 99,09,POTRERITOS,1
19,HUILA,010,AIPE,99,Zona 99,10,SANTA RITA,4
19,HUILA,010,AIPE,99,Zona 99,50,PATA,1
19,HUILA,010,AIPE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,39
19,HUILA,013,ALGECIRAS,99,Zona 99,01,EL PARAISO,4
19,HUILA,013,ALGECIRAS,99,Zona 99,03,EL TORO,3
19,HUILA,013,ALGECIRAS,99,Zona 99,05,LA ARCADIA,3
19,HUILA,013,ALGECIRAS,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,45
19,HUILA,016,ALTAMIRA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,11
19,HUILA,019,BARAYA,99,Zona 99,01,LA TROJA,1
19,HUILA,019,BARAYA,99,Zona 99,02,LA BATALLA,1
19,HUILA,019,BARAYA,99,Zona 99,03,LOS LAURELES,1
19,HUILA,019,BARAYA,99,Zona 99,04,PATIA,1
19,HUILA,019,BARAYA,99,Zona 99,50,MIRAMAR,1
19,HUILA,019,BARAYA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,15
19,HUILA,025,TESALIA (CARNICERIAS),99,Zona 99,05,PACARNI,6
19,HUILA,025,TESALIA (CARNICERIAS),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,20
19,HUILA,028,COLOMBIA,99,Zona 99,01,MONGUI,1
19,HUILA,028,COLOMBIA,99,Zona 99,02,LOS RIOS,1
19,HUILA,028,COLOMBIA,99,Zona 99,03,POTREROGRANDE,1
19,HUILA,028,COLOMBIA,99,Zona 99,04,SAN MARCOS,1
19,HUILA,028,COLOMBIA,99,Zona 99,05,SANTA ANA,3
19,HUILA,028,COLOMBIA,99,Zona 99,40,LAS LAJAS,2
19,HUILA,028,COLOMBIA,99,Zona 99,70,SAN ANTONIO ALTO,1
19,HUILA,028,COLOMBIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,12
19,HUILA,031,ELIAS,99,Zona 99,01,EL VISO,2
19,HUILA,031,ELIAS,99,Zona 99,50,ORITOGUAZ,2
19,HUILA,031,ELIAS,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,9
